GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,BigCoreCloseNet,BigTrendCloseNet,SmallBaseCloseNet,HarvestExecutionCosts,ActualHarvestNet,ReserveCredit,PartialFarBudgetAllocated,PartialFarBudgetUsed,PartialFarCarryAfter,UnallocatedRemainder,Residual
2026-07-21T20:26:04.270423+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,43,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,40.0,16.0,-4.0,25.9375,26.0625,23.45625,2.6062499999999993,2.6062499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.274332+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,44,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.277340+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,44,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.281096+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,45,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.301763+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,45,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.310744+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,46,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.313971+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,46,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.318824+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,47,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.321855+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,47,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.325190+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.354628+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,52,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.357691+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,52,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.361156+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,53,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,256.36,263.64,237.27599999999998,26.364000000000004,26.364000000000004,0.0,0.0,0.0
2026-07-21T20:26:04.364935+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,53,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,256.36,263.64,237.27599999999998,26.364000000000004,26.364000000000004,0.0,0.0,0.0
2026-07-21T20:26:04.368165+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,54,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,713.25,326.75,294.075,32.67500000000001,32.67500000000001,0.0,0.0,0.0
2026-07-21T20:26:04.371132+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,54,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,713.25,326.75,294.075,32.67500000000001,32.67500000000001,0.0,0.0,0.0
2026-07-21T20:26:04.387774+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,55,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1157.25,1442.75,1298.4750000000001,144.27499999999986,144.27499999999986,0.0,0.0,0.0
2026-07-21T20:26:04.390971+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,55,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1157.25,1442.75,1298.4750000000001,144.27499999999986,144.27499999999986,0.0,0.0,0.0
2026-07-21T20:26:04.397353+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,56,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,3506.75,1693.25,1523.925,169.32500000000005,169.32500000000005,0.0,0.0,0.0
2026-07-21T20:26:04.400530+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,56,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,3506.75,1693.25,1523.925,169.32500000000005,169.32500000000005,0.0,0.0,0.0
2026-07-21T20:26:04.403884+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,57,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,0.0,0.0,-0.0,1.46,-1.46,-1.314,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0
2026-07-21T20:26:04.407535+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,57,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,0.0,0.0,-0.0,1.46,-1.46,-1.314,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0
2026-07-21T20:26:04.410880+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,58,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,15.37775,10.62225,9.560025,1.0622249999999998,1.0622249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.413812+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,58,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,15.37775,10.62225,9.560025,1.0622249999999998,1.0622249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.417096+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,59,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,16.0,-4.0,39.665,12.335,11.101500000000001,1.2334999999999994,1.2334999999999994,0.0,0.0,0.0
2026-07-21T20:26:04.420160+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,59,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,16.0,-4.0,39.665,12.335,11.101500000000001,1.2334999999999994,1.2334999999999994,0.0,0.0,0.0
2026-07-21T20:26:04.423366+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,60,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,260.825,-0.8249999999999886,-0.7424999999999898,-0.0824999999999988,-0.0824999999999988,0.0,0.0,0.0
2026-07-21T20:26:04.426406+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,60,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,260.825,-0.8249999999999886,-0.7424999999999898,-0.0824999999999988,-0.0824999999999988,0.0,0.0,0.0
2026-07-21T20:26:04.429580+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,61,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,88.97800000000001,431.022,387.9198,43.10219999999998,43.10219999999998,0.0,0.0,0.0
2026-07-21T20:26:04.432574+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,61,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,88.97800000000001,431.022,387.9198,43.10219999999998,43.10219999999998,0.0,0.0,0.0
2026-07-21T20:26:04.436155+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,62,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,402.45,637.55,573.795,63.754999999999995,63.754999999999995,0.0,0.0,0.0
2026-07-21T20:26:04.439135+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,62,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,402.45,637.55,573.795,63.754999999999995,63.754999999999995,0.0,0.0,0.0
2026-07-21T20:26:04.442352+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,63,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1601.25,998.75,898.875,99.875,99.875,0.0,0.0,0.0
2026-07-21T20:26:04.445245+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,63,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1601.25,998.75,898.875,99.875,99.875,0.0,0.0,0.0
2026-07-21T20:26:04.472096+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,64,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,4172.75,1027.25,924.525,102.72500000000002,102.72500000000002,0.0,0.0,0.0
2026-07-21T20:26:04.475710+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,64,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,4172.75,1027.25,924.525,102.72500000000002,102.72500000000002,0.0,0.0,0.0
2026-07-21T20:26:04.478814+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,65,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4.0,0.0,-0.0,2.92,1.08,0.9720000000000001,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.481685+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,65,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4.0,0.0,-0.0,2.92,1.08,0.9720000000000001,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.484776+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,66,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,20.0,0.0,-0.0,15.437500000000002,4.562499999999998,4.106249999999998,0.4562499999999998,0.4562499999999998,0.0,0.0,0.0
2026-07-21T20:26:04.487744+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,66,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,20.0,0.0,-0.0,15.437500000000002,4.562499999999998,4.106249999999998,0.4562499999999998,0.4562499999999998,0.0,0.0,0.0
2026-07-21T20:26:04.490920+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,67,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,40.0,16.0,-4.0,25.9375,26.0625,23.45625,2.6062499999999993,2.6062499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.493852+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,67,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,40.0,16.0,-4.0,25.9375,26.0625,23.45625,2.6062499999999993,2.6062499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.497120+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,68,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.500022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,68,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.503149+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,69,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.506012+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,69,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.513954+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,70,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.516922+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,70,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.521105+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,71,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.524096+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,71,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.527459+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,72,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.531357+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,72,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.534486+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,73,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.537524+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,73,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.540756+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,74,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.543676+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,74,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.546844+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,75,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.549693+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,75,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.553938+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,76,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.557002+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,76,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.560145+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,77,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,256.36,263.64,237.27599999999998,26.364000000000004,26.364000000000004,0.0,0.0,0.0
2026-07-21T20:26:04.563108+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,77,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,256.36,263.64,237.27599999999998,26.364000000000004,26.364000000000004,0.0,0.0,0.0
2026-07-21T20:26:04.566599+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,78,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,713.25,326.75,294.075,32.67500000000001,32.67500000000001,0.0,0.0,0.0
2026-07-21T20:26:04.569500+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,78,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,713.25,326.75,294.075,32.67500000000001,32.67500000000001,0.0,0.0,0.0
2026-07-21T20:26:04.584600+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,79,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1157.25,1442.75,1298.4750000000001,144.27499999999986,144.27499999999986,0.0,0.0,0.0
