GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,SourceCommit,Level,FarBeforeLot,FarAfterLot,FarLossBefore,FarLossAfter,ReserveBefore,ReserveAdded,ReserveAfter,PartialFarBudget,PartialFarCloseLot,PartialFarCarry,CoverageBefore,CoverageAfter,CoverageDeficitBefore,CoverageDeficitAfter,CoverageImprovement,RecoveryPLBefore,RecoveryPLAfter,Law1ProjectedStatus,Law1SequenceStatus
2026-07-21T20:26:03.977112+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.1,0.1,20.0,20.0,44.406000000000006,11.101500000000001,55.50750000000001,1.2334999999999994,0.0,1.2334999999999994,45.639500000000005,56.74100000000001,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.977112+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.1,0.1,20.0,20.0,55.50750000000001,11.101500000000001,66.60900000000001,1.2334999999999994,0.0,1.2334999999999994,56.74100000000001,67.8425,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.977112+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.1,0.1,20.0,20.0,66.60900000000001,11.101500000000001,77.71050000000001,1.2334999999999994,0.0,1.2334999999999994,67.8425,78.94400000000002,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.1,0.1,20.0,20.0,0.0,11.101500000000001,11.101500000000001,1.2334999999999994,0.0,1.2334999999999994,0.0,12.335,20.0,7.664999999999999,12.335,32.0,44.335,PASS,FAIL
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.1,0.1,20.0,20.0,11.101500000000001,11.101500000000001,22.203000000000003,1.2334999999999994,0.0,1.2334999999999994,12.335,23.436500000000002,7.664999999999999,0.0,7.664999999999999,32.0,44.335,PASS,FAIL
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.1,0.1,20.0,20.0,22.203000000000003,11.101500000000001,33.304500000000004,1.2334999999999994,0.0,1.2334999999999994,23.436500000000002,34.538000000000004,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.1,0.1,20.0,20.0,33.304500000000004,11.101500000000001,44.406000000000006,1.2334999999999994,0.0,1.2334999999999994,34.538000000000004,45.639500000000005,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.1,0.1,20.0,20.0,44.406000000000006,11.101500000000001,55.50750000000001,1.2334999999999994,0.0,1.2334999999999994,45.639500000000005,56.74100000000001,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.1,0.1,20.0,20.0,55.50750000000001,11.101500000000001,66.60900000000001,1.2334999999999994,0.0,1.2334999999999994,56.74100000000001,67.8425,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.980029+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,11,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.1,0.1,20.0,20.0,66.60900000000001,11.101500000000001,77.71050000000001,1.2334999999999994,0.0,1.2334999999999994,67.8425,78.94400000000002,0.0,0.0,0.0,32.0,44.335,PASS,PASS
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.983259+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.986391+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,12,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,159.99999999999997,159.99999999999997,PASS,FAIL
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,1,0.785,200.0,157.0,0.0,387.9197999999999,387.9197999999999,43.10219999999998,0.215,0.10219999999998208,0.0,388.0219999999999,200.0,0.0,200.0,319.99999999999994,751.0219999999998,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.785,0.616,157.0,123.2,387.9197999999999,304.308,692.2277999999999,33.81200000000001,0.169,0.01200000000000756,388.0219999999999,692.2398,0.0,0.0,0.0,251.19999999999996,589.3199999999999,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.616,0.484,123.2,96.8,692.2277999999999,238.51260000000002,930.7403999999999,26.50139999999999,0.132,0.1013999999999875,692.2398,930.8417999999999,0.0,0.0,0.0,197.0,462.014,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.484,0.38,96.8,76.0,930.7403999999999,187.40699999999998,1118.1473999999998,20.823000000000008,0.10400000000000001,0.023000000000006793,930.8417999999999,1118.1703999999997,0.0,0.0,0.0,154.99999999999997,363.22999999999996,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.38,0.299,76.0,59.8,1118.1473999999998,146.84400000000002,1264.9913999999999,16.316000000000003,0.081,0.11600000000000321,1118.1703999999997,1265.1073999999999,0.0,0.0,0.0,121.60000000000002,284.76000000000005,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.299,0.235,59.8,47.0,1264.9913999999999,115.479,1380.4704,12.831000000000003,0.064,0.03100000000000236,1265.1073999999999,1380.5013999999999,0.0,0.0,0.0,95.79999999999998,224.10999999999999,PASS,PASS
2026-07-21T20:26:03.989481+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.235,0.185,47.0,37.0,1380.4704,90.46800000000002,1470.9384,10.051999999999992,0.05,0.0519999999999925,1380.5013999999999,1470.9904,0.0,0.0,0.0,75.2,175.72000000000003,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,1,0.785,200.0,157.0,0.0,387.9197999999999,387.9197999999999,43.10219999999998,0.215,0.10219999999998208,0.0,388.0219999999999,200.0,0.0,200.0,319.99999999999994,751.0219999999998,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.785,0.616,157.0,123.2,387.9197999999999,304.308,692.2277999999999,33.81200000000001,0.169,0.01200000000000756,388.0219999999999,692.2398,0.0,0.0,0.0,251.19999999999996,589.3199999999999,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.616,0.484,123.2,96.8,692.2277999999999,238.51260000000002,930.7403999999999,26.50139999999999,0.132,0.1013999999999875,692.2398,930.8417999999999,0.0,0.0,0.0,197.0,462.014,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.484,0.38,96.8,76.0,930.7403999999999,187.40699999999998,1118.1473999999998,20.823000000000008,0.10400000000000001,0.023000000000006793,930.8417999999999,1118.1703999999997,0.0,0.0,0.0,154.99999999999997,363.22999999999996,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.38,0.299,76.0,59.8,1118.1473999999998,146.84400000000002,1264.9913999999999,16.316000000000003,0.081,0.11600000000000321,1118.1703999999997,1265.1073999999999,0.0,0.0,0.0,121.60000000000002,284.76000000000005,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.299,0.235,59.8,47.0,1264.9913999999999,115.479,1380.4704,12.831000000000003,0.064,0.03100000000000236,1265.1073999999999,1380.5013999999999,0.0,0.0,0.0,95.79999999999998,224.10999999999999,PASS,PASS
2026-07-21T20:26:03.993022+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,13,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.235,0.185,47.0,37.0,1380.4704,90.46800000000002,1470.9384,10.051999999999992,0.05,0.0519999999999925,1380.5013999999999,1470.9904,0.0,0.0,0.0,75.2,175.72000000000003,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,2,1.69,400.0,338.0,0.0,573.7949999999997,573.7949999999997,63.754999999999995,0.31,1.7549999999999955,0.0,575.5499999999997,400.0,0.0,400.0,639.9999999999999,1277.5499999999997,PASS,FAIL
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,1.69,1.43,338.0,286.0,573.7949999999997,485.94375000000014,1059.73875,53.99374999999998,0.26,1.9937499999999773,575.5499999999997,1061.7325,0.0,0.0,0.0,542.0000000000001,1081.9375000000002,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,1.43,1.21,286.0,242.0,1059.73875,410.41575,1470.1545,45.60174999999998,0.22,1.6017499999999814,1061.7325,1471.7562500000001,0.0,0.0,0.0,458.0,914.0174999999999,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,1.21,1.02,242.0,204.0,1470.1545,346.05224999999984,1816.2067499999998,38.45024999999998,0.19,0.4502499999999827,1471.7562500000001,1816.6569999999997,0.0,0.0,0.0,385.99999999999994,770.5024999999998,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,1.02,0.86,204.0,172.0,1816.2067499999998,292.02975,2108.2365,32.447749999999985,0.16,0.447749999999985,1816.6569999999997,2108.68425,0.0,0.0,0.0,326.0,650.4775,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.86,0.73,172.0,146.0,2108.2365,245.2365,2353.473,27.248500000000007,0.13,1.248500000000007,2108.68425,2354.7215,0.0,0.0,0.0,274.0,546.485,PASS,PASS
2026-07-21T20:26:03.996821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.73,0.62,146.0,124.0,2353.473,209.2725,2562.7455,23.252499999999998,0.11,1.2524999999999977,2354.7215,2563.998,0.0,0.0,0.0,234.0,466.525,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,2,1.69,400.0,338.0,0.0,573.7949999999997,573.7949999999997,63.754999999999995,0.31,1.7549999999999955,0.0,575.5499999999997,400.0,0.0,400.0,639.9999999999999,1277.5499999999997,PASS,FAIL
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,1.69,1.43,338.0,286.0,573.7949999999997,485.94375000000014,1059.73875,53.99374999999998,0.26,1.9937499999999773,575.5499999999997,1061.7325,0.0,0.0,0.0,542.0000000000001,1081.9375000000002,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,1.43,1.21,286.0,242.0,1059.73875,410.41575,1470.1545,45.60174999999998,0.22,1.6017499999999814,1061.7325,1471.7562500000001,0.0,0.0,0.0,458.0,914.0174999999999,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,1.21,1.02,242.0,204.0,1470.1545,346.05224999999984,1816.2067499999998,38.45024999999998,0.19,0.4502499999999827,1471.7562500000001,1816.6569999999997,0.0,0.0,0.0,385.99999999999994,770.5024999999998,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,1.02,0.86,204.0,172.0,1816.2067499999998,292.02975,2108.2365,32.447749999999985,0.16,0.447749999999985,1816.6569999999997,2108.68425,0.0,0.0,0.0,326.0,650.4775,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.86,0.73,172.0,146.0,2108.2365,245.2365,2353.473,27.248500000000007,0.13,1.248500000000007,2108.68425,2354.7215,0.0,0.0,0.0,274.0,546.485,PASS,PASS
2026-07-21T20:26:04.001939+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,14,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.73,0.62,146.0,124.0,2353.473,209.2725,2562.7455,23.252499999999998,0.11,1.2524999999999977,2354.7215,2563.998,0.0,0.0,0.0,234.0,466.525,PASS,PASS
